chain_number,chain_pos,expression,log_posterior
1,710,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,711,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,712,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,713,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,714,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,715,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,716,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,717,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,718,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,719,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,720,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,721,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,722,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,723,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,724,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,725,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,726,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,727,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,728,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,729,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,730,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,731,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,732,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,733,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,734,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,735,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,736,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,737,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,738,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,739,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,740,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,741,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,742,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,743,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,744,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,745,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,746,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,747,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,748,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,749,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,750,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,751,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,752,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,753,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,754,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,755,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,756,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'any'], ['PerZone', '2']]]",-13602.210359029255
1,757,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'circle'], ['PerZone', '2']]]",-13603.308971317923
1,758,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'circle'], ['PerZone', '2']]]",-13603.308971317923
1,759,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,760,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,761,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,762,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,763,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,764,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,765,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,766,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,767,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,768,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,769,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,770,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,771,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,772,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,773,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,774,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,775,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,776,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,777,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,778,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,779,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,780,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,781,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,782,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,783,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,784,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,785,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,786,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,787,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,788,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,789,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,790,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,791,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
1,792,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'circle'], ['PerZone', '2']]]",-13602.210359029255
